Date	1-1	1-2	1-3	2-1	2-2	2-3	3-1	3-2	3-3	4-1	4-2	4-3	5-1	5-2	5-3	6-1	6-2	6-3	7-1	7-2	7-3	8-1	8-2	8-3	9-1	9-2	9-3	10-1	10-2	10-3	11-1	11-2	11-3	12-1	12-2	12-3	13-1	13-2	13-3	14-1	14-2	14-3	15-1	15-2	15-3	16-1	16-2	16-3	17-1	17-2	17-3	18-1	18-2	18-3	19-1	19-2	19-3	20-1	20-2	20-3	21-1	21-2	21-3	22-1	22-2	22-3	23-1	23-2	23-3	24-1	24-2	24-3	25-1	25-2	25-3	26-1	26-2	26-3	27-1	27-2	27-3	28-1	28-2	28-3	29-1	29-2	29-3	30-1	30-2	30-3	31-1	31-2	31-3	32-1	32-2	32-3	33-1	33-2	33-3	34-1	34-2	34-3	35-1	35-2	35-3	36-1	36-2	36-3	37-1	37-2	37-3	38-1	38-2	38-3	39-1	39-2	39-3	40-1	40-2	40-3	41-1	41-2	41-3	42-1	42-2	42-3	43-1	43-2	43-3	44-1	44-2	44-3	45-1	45-2	45-3	46-1	46-2	46-3	47-1	47-2	47-3	48-1	48-2	48-3	49-1	49-2	49-3	50-1	50-2	50-3	51-1	51-2	51-3	52-1	52-2	52-3	53-1	53-2	53-3	54-1	54-2	54-3	55-1	55-2	55-3	56-1	56-2	56-3	57-1	57-2	57-3	58-1	58-2	58-3	59-1	59-2	59-3	60-1	60-2	60-3	61-1	61-2	61-3	62-1	62-2	62-3	63-1	63-2	63-3	64-1	64-2	64-3	65-1	65-2	65-3	66-1	66-2	66-3	67-1	67-2	67-3	68-1	68-2	68-3	69-1	69-2	69-3	70-1	70-2	70-3	71-1	71-2	71-3	72-1	72-2	72-3	73-1	73-2	73-3	74-1	74-2	74-3	75-1	75-2	75-3	76-1	76-2	76-3	77-1	77-2	77-3	78-1	78-2	78-3	79-1	79-2	79-3	80-1	80-2	80-3	81-1	81-2	81-3	82-1	82-2	82-3	83-1	83-2	83-3	84-1	84-2	84-3	85-1	85-2	85-3	86-1	86-2	86-3	87-1	87-2	87-3	88-1	88-2	88-3	89-1	89-2	89-3	90-1	90-2	90-3	91-1	91-2	91-3	92-1	92-2	92-3	93-1	93-2	93-3	94-1	94-2	94-3	95-1	95-2	95-3	96-1	96-2	96-3	97-1	97-2	97-3	98-1	98-2	98-3	99-1	99-2	99-3	100-1	100-2	100-3	101-1	101-2	101-3	102-1	102-2	102-3	103-1	103-2	103-3	104-1	104-2	104-3	105-1	105-2	105-3	106-1	106-2	106-3	107-1	107-2	107-3	108-1	108-2	108-3	109-1	109-2	109-3	110-1	110-2	110-3	111-1	111-2	111-3	112-1	112-2	112-3	113-1	113-2	113-3	114-1	114-2	114-3	115-1	115-2	115-3	116-1	116-2	116-3	117-1	117-2	117-3	118-1	118-2	118-3	119-1	119-2	119-3	120-1	120-2	120-3	121-1	121-2	121-3	122-1	122-2	122-3	123-1	123-2	123-3	124-1	124-2	124-3	125-1	125-2	125-3	126-1	126-2	126-3	127-1	127-2	127-3	128-1	128-2	128-3	129-1	129-2	129-3	130-1	130-2	130-3	131-1	131-2	131-3	132-1	132-2	132-3	133-1	133-2	133-3	134-1	134-2	134-3	135-1	135-2	135-3	136-1	136-2	136-3	137-1	137-2	137-3	138-1	138-2	138-3	139-1	139-2	139-3	140-1	140-2	140-3	141-1	141-2	141-3	142-1	142-2	142-3	143-1	143-2	143-3	144-1	144-2	144-3	145-1	145-2	145-3	146-1	146-2	146-3	147-1	147-2	147-3	148-1	148-2	148-3	149-1	149-2	149-3	150-1	150-2	150-3
23.04.2018 10:00	8	-11	143	9	-9	0	9	-13	74	9	-10	41	9	-9	0	9	-14	-5	9	-11	-2	9	-11	-2	8	-9	-1	9	-10	-1	7	-9	-2	5	-12	-7	-9	-8	193	47	-6	41	158	-6	152	-197	-11	-208	0	-8	43	3	-11	-8	-27	-12	-39	-23	-13	-36	-22	-13	-35	-19	-14	85	-7	2	-5	-22	-17	-39	10	-17	-7	8	-12	-4	-4	-14	196	-8	-21	-29	-36	-14	-50	0	-9	-9	-165	1	-164	-111	3	-108	-76	1	-75	-29	2	-27	-14	-4	-18	23	9	199	28	6	34	52	4	56	29	6	35	29	9	38	21	8	29	40	2	42	10	-13	-3	-21	-14	-35	-23	-16	-39	-13	-16	-29	-11	-14	-25	6	-11	-5	-12	-14	-26	11	-9	2	9	-6	3	10	-3	7	-12	-10	-22	-179	-6	-185	5	-8	-3	-8	-11	-19	13	-2	11	-152	-6	-158	-205	-11	-216	-119	-16	-135	-242	1	-241	-65	-7	-72	17	-1	16	-164	-4	-168	-180	-6	-186	-198	-5	-203	-11	-9	-20	20	-7	13	32	-11	21	8	-6	2	9	-5	4	9	-7	2	9	-11	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	-5	-3	3	-4	-1	-19	0	-19	-26	-6	53	-28	-2	-30	-15	-4	117	-15	-14	-29	-16	-16	-32	-15	-12	-27	-9	-10	-19	-25	-4	107	-15	-5	-20	9	-10	-1	-18	-12	-30	-15	-10	-25	-18	-6	-24	-55	-6	-61	-68	-6	-74	-64	-4	-68	43	-2	41	49	-3	46	18	-5	13	8	-6	2	0	-10	-10	-46	-13	-59	-41	-6	-47	-71	-7	-78	-23	-7	-30	-51	-2	-53	-21	-4	-25	-52	-9	-61	-70	-4	-74	-5	-9	-14	-19	1	-18	18	2	20	-22	-2	-24	-30	-7	-37	-25	-7	-32	-67	-7	-74	-57	-3	-60	-45	-3	-48	0	0	0	0	0	0	0	0	0	0	0	0	-173	4	279	-129	-6	-135	-140	-5	-145	-181	-4	-185	-140	-7	-147	-89	-7	361	-76	-8	-84	-73	-6	-79	-159	-1	-160	-135	-4	-139	-143	3	-140	0	0	0	0	0	0	0	0	0	0	1023	1023	0	1026	1026	0	1016	1016	0	1016	1016	0	1016	1016	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1017	1017	0	1016	1016	0	1016	1016
23.04.2018 11:00	10	-10	146	10	-9	1	10	-14	74	10	-10	42	11	-9	2	9	-14	-5	9	-10	-1	9	-11	-2	8	-9	-1	9	-10	-1	5	-9	-4	3	-12	-9	-44	-10	156	76	-5	71	174	-6	168	-226	-11	-237	-1	-8	42	2	-11	-9	-21	-12	-33	-17	-11	-28	-16	-11	-27	-12	-15	91	15	2	17	-12	-18	-30	25	-17	8	21	-14	7	7	-15	206	4	-22	-18	-30	-14	-44	-2	-9	-11	-121	3	-118	-57	2	-55	-22	1	-21	8	0	8	17	-4	13	35	9	211	36	6	42	58	3	61	38	8	46	38	9	47	32	7	39	40	3	43	7	-13	-6	-13	-15	-28	-16	-17	-33	0	-17	-17	4	-14	-10	6	-13	-7	-3	-14	-17	11	-9	2	9	-7	2	9	-3	6	1	-10	-9	-201	-5	-206	14	-8	6	3	-11	-8	22	-2	20	-137	-6	-143	-230	-9	-239	-160	-15	-175	-233	1	-232	55	-6	49	35	-2	33	-162	-4	-166	-191	-6	-197	-219	-6	-225	22	-10	12	43	-6	37	107	-10	97	9	-6	3	11	-5	6	10	-8	2	10	-11	-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-5	-14	-7	-5	-12	-48	-2	-50	-29	-5	51	-50	-1	-51	-22	-3	111	-10	-14	-24	-9	-16	-25	-9	-11	-20	-4	-10	-14	-31	-5	100	-16	-5	-21	1	-10	-9	-11	-12	-23	-13	-9	-22	-24	-3	-27	-60	-3	-63	-74	-4	-78	-62	-4	-66	14	-4	10	29	-4	25	19	-4	15	8	-6	2	-2	-9	-11	-43	-15	-58	-47	-4	-51	-75	-6	-81	-26	-7	-33	-46	-1	-47	-34	-3	-37	-58	-7	-65	-61	-4	-65	-6	-9	-15	-45	-1	-46	-16	-4	-20	-55	-3	-58	-36	-8	-44	-30	-8	-38	-76	-2	-78	-62	-4	-66	-49	-2	-51	0	0	0	0	0	0	0	0	0	0	0	0	-151	5	302	-141	-5	-146	-122	-4	-126	-155	-5	-160	-119	-7	-126	-119	-9	329	-107	-7	-114	-107	-5	-112	-149	0	-149	-146	-3	-149	-146	5	-141	0	0	0	0	0	0	0	0	0	0	1023	1023	0	1026	1026	0	1016	1016	0	1016	1016	0	1016	1016	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1017	1017	0	1016	1016	0	1016	1016
23.04.2018 12:00	10	-11	145	10	-9	1	10	-13	75	9	-10	41	10	-10	0	8	-14	-6	9	-10	-1	9	-11	-2	7	-9	-2	8	-9	-1	4	-10	-6	1	-13	-12	-80	-9	121	69	-5	64	135	-3	132	-243	-8	-251	-2	-9	40	1	-12	-11	-15	-11	-26	-12	-11	-23	-11	-12	-23	-6	-14	98	34	2	36	-4	-18	-22	35	-17	18	29	-14	15	15	-15	214	12	-22	-10	-25	-15	-40	-3	-10	-13	-59	0	-59	3	3	6	31	3	34	42	2	44	42	-4	38	39	8	214	36	7	43	53	3	56	38	8	46	39	8	47	36	7	43	33	4	37	5	-14	-9	-5	-16	-21	-11	-17	-28	9	-17	-8	15	-14	1	6	-11	-5	6	-15	-9	9	-10	-1	8	-6	2	8	-3	5	11	-10	1	-215	-4	-219	19	-8	11	10	-11	-1	26	-2	24	-110	-6	-116	-247	-7	-254	-186	-13	-199	-202	2	-200	159	-5	154	45	-1	44	-142	-6	-148	-194	-5	-199	-253	-8	-261	33	-10	23	45	-6	39	142	-10	132	10	-5	5	11	-5	6	10	-6	4	9	-11	-2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16	-4	-20	-15	-4	-19	-65	-2	-67	-33	-7	45	-61	-4	-65	-23	-3	110	-6	-13	-19	-4	-15	-19	-4	-10	-14	-2	-9	-11	-35	-5	96	-16	-5	-21	-6	-10	-16	-6	-11	-17	-12	-9	-21	-28	-4	-32	-58	-5	-63	-73	-3	-76	-53	-3	-56	-14	-7	-21	5	-7	-2	18	-4	14	6	-5	1	-2	-7	-9	-41	-14	-55	-50	-5	-55	-73	-6	-79	-27	-7	-34	-36	-2	-38	-38	-4	-42	-58	-8	-66	-45	-4	-49	-6	-10	-16	-64	-2	-66	-41	-6	-47	-78	-4	-82	-37	-8	-45	-33	-7	-40	-78	-3	-81	-61	-4	-65	-50	-3	-53	0	0	0	0	0	0	0	0	0	0	0	0	-107	5	346	-129	-5	-134	-86	-3	-89	-107	-5	-112	-84	-9	-93	-132	-8	317	-124	-5	-129	-124	-6	-130	-116	1	-115	-129	-1	-130	-122	4	-118	0	0	0	0	0	0	0	0	0	0	1023	1023	0	1026	1026	0	1016	1016	0	1016	1016	0	1016	1016	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1018	1018	0	1016	1016	0	1016	1016
23.04.2018 13:00	9	-11	144	9	-10	-1	8	-13	73	7	-10	39	9	-10	-1	6	-14	-8	7	-10	-3	7	-11	-4	5	-9	-4	6	-9	-3	2	-10	-8	0	-13	-13	-109	-8	93	28	-5	23	51	-1	50	-243	-5	-248	-2	-9	40	0	-12	-12	-10	-14	-24	-8	-15	-23	-8	-15	-23	-3	-15	100	47	1	48	3	-18	-15	38	-17	21	31	-13	18	19	-14	219	16	-22	-6	-18	-16	-34	-3	-10	-13	10	-1	9	57	2	59	74	3	77	68	1	69	58	-5	53	37	8	212	32	7	39	42	4	46	33	8	41	35	8	43	35	7	42	22	4	26	4	-14	-10	0	-15	-15	-8	-17	-25	15	-17	-2	21	-14	7	5	-13	-8	11	-14	-3	6	-9	-3	5	-5	0	5	-3	2	17	-9	8	-219	-3	-222	20	-8	12	15	-12	3	26	-3	23	-75	-6	-81	-247	-6	-253	-197	-13	-210	-148	3	-145	212	-5	207	49	-3	46	-107	-6	-113	-187	-5	-192	-286	-8	-294	24	-10	14	23	-6	17	121	-10	111	9	-6	3	9	-6	3	8	-7	1	7	-12	-5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-19	-6	-25	-19	-6	-25	-66	-4	-70	-36	-6	43	-57	-3	-60	-18	-6	112	-5	-14	-19	-1	-14	-15	-2	-9	-11	-3	-7	-10	-38	-5	93	-17	-4	-21	-11	-11	-22	-2	-11	-13	-10	-9	-19	-30	-5	-35	-52	-6	-58	-66	-8	-74	-38	-5	-43	-36	-6	-42	-16	-6	-22	15	-5	10	5	-5	0	-2	-7	-9	-42	-16	-58	-48	-6	-54	-65	-6	-71	-27	-7	-34	-21	-3	-24	-33	-4	-37	-54	-8	-62	-24	-5	-29	-4	-10	-14	-69	-4	-73	-57	-5	-62	-81	-6	-87	-35	-9	-44	-33	-7	-40	-74	-6	-80	-54	-5	-59	-48	-3	-51	0	0	0	0	0	0	0	0	0	0	0	0	-50	3	401	-97	-4	-101	-40	-3	-43	-48	-5	-53	-43	-9	-52	-117	-4	336	-123	-5	-128	-125	-2	-127	-68	-1	-69	-89	-1	-90	-78	5	-73	0	0	0	0	0	0	0	0	0	0	1023	1023	0	1027	1027	0	1017	1017	0	1017	1017	0	1017	1017	0	1020	1020	0	1019	1019	0	1019	1019	0	1019	1019	0	1018	1018	0	1016	1016	0	1016	1016
23.04.2018 14:00	6	-11	141	6	-10	-4	5	-14	69	4	-10	36	5	-9	-4	3	-14	-11	4	-11	-7	4	-12	-8	3	-9	-6	2	-9	-7	0	-10	-10	-2	-13	-15	-124	-8	78	-27	-6	-33	-56	-3	-59	-222	-3	-225	-1	-9	41	-1	-12	-13	-7	-16	-23	-6	-15	-21	-5	-15	-20	-1	-14	103	53	1	54	8	-18	-10	37	-17	20	30	-13	17	19	-14	219	18	-22	-4	-12	-15	-27	-3	-10	-13	76	-2	74	98	2	100	107	1	108	83	-1	82	64	-5	59	32	7	206	25	7	32	27	4	31	25	7	32	28	8	36	30	6	36	11	4	15	4	-14	-10	3	-14	-11	-6	-16	-22	16	-17	-1	24	-14	10	2	-11	-9	12	-14	-2	2	-8	-6	1	-6	-5	1	-4	-3	21	-9	12	-208	-2	-210	20	-9	11	16	-11	5	24	-3	21	-38	-4	-42	-225	-6	-231	-196	-12	-208	-72	3	-69	186	-4	182	47	-2	45	-65	-6	-71	-167	-4	-171	-301	-6	-307	-2	-11	-13	-18	-7	-25	51	-10	41	5	-5	0	6	-5	1	5	-6	-1	5	-11	-6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18	-6	-24	-18	-6	-24	-50	-6	-56	-35	-6	44	-39	-5	-44	-10	-6	120	-5	-12	-17	0	-13	-13	-2	-8	-10	-6	-8	-14	-39	-7	90	-18	-4	-22	-13	-11	-24	-1	-9	-10	-9	-8	-17	-28	-5	-33	-42	-6	-48	-55	-5	-60	-21	-4	-25	-50	-6	-56	-32	-6	-38	10	-5	5	4	-6	-2	-2	-8	-10	-45	-16	-61	-41	-6	-47	-52	-6	-58	-25	-6	-31	-5	-3	-8	-20	-6	-26	-46	-9	-55	-2	-4	-6	-2	-10	-12	-54	-5	-59	-60	-6	-66	-61	-6	-67	-31	-9	-40	-29	-7	-36	-65	-6	-71	-42	-4	-46	-42	-4	-46	0	0	0	0	0	0	0	0	0	0	0	0	8	2	458	-50	-4	-54	8	-4	4	11	-7	4	-5	-10	-15	-79	-5	373	-100	-5	-105	-108	-2	-110	-12	-2	-14	-37	-2	-39	-26	3	-23	0	0	0	0	0	0	0	0	0	0	1023	1023	0	1026	1026	0	1017	1017	0	1017	1017	0	1017	1017	0	1020	1020	0	1019	1019	0	1019	1019	0	1019	1019	0	1018	1018	0	1016	1016	0	1016	1016
23.04.2018 15:00	2	-11	137	2	-9	-7	1	-13	66	-1	-11	30	1	-10	-9	-1	-15	-16	1	-11	-10	0	-12	-12	1	-9	-8	-2	-10	-12	-2	-11	-13	-4	-13	-17	-118	-8	84	-85	-6	-91	-156	-6	-162	-178	-3	-181	-1	-9	41	-2	-12	-14	-5	-12	-17	-3	-12	-15	-3	-12	-15	0	-13	105	51	0	51	11	-18	-7	33	-17	16	26	-14	12	17	-15	216	18	-23	-5	-8	-15	-23	-3	-9	-12	131	0	131	124	1	125	129	0	129	85	1	86	61	-6	55	25	7	199	20	7	27	14	5	19	17	9	26	22	8	30	25	6	31	4	4	8	2	-13	-11	5	-15	-10	-5	-17	-22	15	-16	-1	23	-14	9	-1	-12	-13	11	-14	-3	-3	-9	-12	-3	-7	-10	-4	-3	-7	21	-9	12	-180	0	-180	19	-9	10	16	-12	4	21	-3	18	-4	-3	-7	-180	-6	-186	-194	-13	-207	17	3	20	87	-4	83	41	-3	38	-24	-5	-29	-135	-2	-137	-292	-3	-295	-44	-10	-54	-67	-8	-75	-40	-10	-50	1	-5	-4	2	-5	-3	1	-7	-6	1	-11	-10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-12	-6	-18	-13	-6	-19	-22	-5	-27	-33	-9	43	-11	-7	-18	-1	-6	129	-5	-12	-17	-1	-13	-14	-2	-9	-11	-9	-8	-17	-38	-7	91	-17	-7	-24	-12	-10	-22	0	-10	-10	-6	-8	-14	-24	-5	-29	-30	-3	-33	-40	-2	-42	-3	-3	-6	-53	-7	-60	-41	-7	-48	4	-5	-1	2	-7	-5	-2	-10	-12	-48	-15	-63	-32	-6	-38	-36	-6	-42	-21	-6	-27	9	-2	7	-4	-7	-11	-34	-8	-42	17	-4	13	0	-9	-9	-26	-2	-28	-46	-6	-52	-28	-5	-33	-26	-10	-36	-23	-6	-29	-53	-2	-55	-28	-3	-31	-36	-4	-40	0	0	0	0	0	0	0	0	0	0	0	0	54	2	504	1	-5	-4	47	-5	42	59	-7	52	25	-10	15	-29	-8	420	-59	-4	-63	-68	-4	-72	38	-3	35	15	-3	12	23	1	24	0	0	0	0	0	0	0	0	0	0	1023	1023	0	1026	1026	0	1017	1017	0	1017	1017	0	1017	1017	0	1020	1020	0	1019	1019	0	1019	1019	0	1019	1019	0	1018	1018	0	1016	1016	0	1016	1016
23.04.2018 16:00	-2	-11	133	-3	-9	-12	-4	-14	60	-5	-10	27	-4	-10	-14	-5	-15	-20	-3	-10	-13	-4	-12	-16	-3	-10	-13	-6	-10	-16	-5	-10	-15	-5	-13	-18	-89	-7	114	-141	-6	-147	-231	-5	-236	-112	-3	-115	-1	-9	41	-4	-12	-16	-2	-10	-12	-1	-11	-12	0	-11	-11	1	-14	105	45	0	45	13	-18	-5	27	-17	10	21	-12	9	15	-14	215	19	-23	-4	-4	-14	-18	-3	-9	-12	169	-1	168	131	1	132	135	2	137	78	-1	77	52	-6	46	21	7	195	18	7	25	7	6	13	13	9	22	19	8	27	21	6	27	3	4	7	-1	-14	-15	8	-14	-6	-3	-16	-19	13	-16	-3	20	-13	7	-4	-12	-16	8	-14	-6	-7	-8	-15	-7	-5	-12	-8	-3	-11	19	-7	12	-132	0	-132	18	-9	9	15	-11	4	19	-3	16	23	-1	22	-112	-5	-117	-204	-13	-217	107	3	110	-51	-5	-56	35	-3	32	9	-3	6	-93	-1	-94	-260	-1	-261	-91	-10	-101	-113	-8	-121	-130	-11	-141	-3	-5	-8	-3	-6	-9	-4	-8	-12	-3	-11	-14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5	-7	-12	-6	-7	-13	9	-9	0	-35	-9	41	16	-8	8	7	-5	138	-5	-13	-18	-1	-14	-15	-2	-8	-10	-8	-8	-16	-37	-7	92	-17	-8	-25	-9	-11	-20	0	-10	-10	-3	-7	-10	-18	-3	-21	-17	-4	-21	-23	-4	-27	15	-4	11	-41	-5	-46	-39	-6	-45	-2	-6	-8	1	-7	-6	-3	-11	-14	-47	-15	-62	-21	-5	-26	-17	-6	-23	-15	-5	-20	20	-4	16	12	-6	6	-21	-7	-28	33	-4	29	1	-10	-9	4	-8	-4	-18	-5	-23	6	-9	-3	-22	-10	-32	-16	-5	-21	-39	-3	-42	-11	-5	-16	-32	-5	-37	0	0	0	0	0	0	0	0	0	0	0	0	80	0	528	45	-6	39	72	-5	67	85	-8	77	43	-9	34	19	-7	469	-10	-4	-14	-9	-4	-13	72	-2	70	58	-5	53	63	2	65	0	0	0	0	0	0	0	0	0	0	1023	1023	0	1025	1025	0	1017	1017	0	1017	1017	0	1017	1017	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1018	1018	0	1016	1016	0	1016	1016
23.04.2018 17:00	-7	-11	128	-8	-10	-18	-9	-14	55	-10	-10	22	-9	-10	-19	-9	-14	-23	-6	-10	-16	-8	-11	-19	-6	-9	-15	-9	-10	-19	-6	-10	-16	-5	-14	-19	-40	-5	165	-179	-6	-185	-270	-4	-274	-28	-3	-31	-2	-9	40	-6	-13	-19	1	-11	-10	2	-12	-10	3	-12	-9	3	-14	107	39	1	40	15	-18	-3	22	-17	5	16	-12	4	12	-14	212	21	-23	-2	0	-14	-14	-3	-10	-13	183	-2	181	123	0	123	123	2	125	64	1	65	41	-5	36	21	7	195	20	8	28	9	5	14	13	8	21	19	9	28	21	6	27	9	4	13	-6	-14	-20	11	-14	-3	1	-16	-15	12	-16	-4	17	-12	5	-7	-11	-18	4	-13	-9	-11	-9	-20	-11	-7	-18	-11	-3	-14	14	-7	7	-66	0	-66	20	-9	11	14	-10	4	20	-3	17	41	0	41	-26	-5	-31	-233	-12	-245	187	4	191	-178	-5	-183	30	-3	27	31	-4	27	-43	-1	-44	-195	1	-194	-124	-10	-134	-145	-6	-151	-203	-11	-214	-8	-5	-13	-7	-6	-13	-8	-7	-15	-7	-12	-19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	-7	-4	2	-6	-4	35	-8	27	-42	-8	35	38	-8	30	13	-5	144	-2	-13	-15	1	-13	-12	0	-7	-7	-2	-8	-10	-38	-8	90	-20	-7	-27	-4	-11	-15	2	-10	-8	2	-6	-4	-10	-6	-16	-6	-7	-13	-7	-7	-14	29	-4	25	-16	-7	-23	-24	-7	-31	-8	-7	-15	-1	-8	-9	-4	-11	-15	-40	-15	-55	-9	-7	-16	2	-8	-6	-7	-6	-13	26	-3	23	24	-6	18	-7	-9	-16	45	-5	40	1	-10	-9	31	-8	23	12	-9	3	37	-13	24	-19	-11	-30	-7	-6	-13	-25	-8	-33	4	-6	-2	-30	-5	-35	0	0	0	0	0	0	0	0	0	0	0	0	84	0	532	76	-7	69	79	-5	74	84	-8	76	47	-9	38	60	-10	507	38	-5	33	50	-6	44	83	-4	79	83	-5	78	85	1	86	0	0	0	0	0	0	0	0	0	0	1023	1023	0	1025	1025	0	1017	1017	0	1017	1017	0	1017	1017	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1017	1017	0	1015	1015	0	1015	1015
23.04.2018 18:00	-11	-11	124	-12	-9	-21	-13	-14	51	-13	-10	19	-12	-9	-21	-12	-14	-26	-10	-11	-21	-11	-12	-23	-9	-9	-18	-12	-10	-22	-7	-10	-17	-6	-13	-19	19	-5	224	-174	-6	-180	-253	-1	-254	62	-4	58	-3	-9	39	-8	-12	-20	6	-12	-6	6	-12	-6	8	-12	-4	7	-12	113	36	0	36	17	-17	0	19	-16	3	13	-11	2	11	-13	212	24	-23	1	5	-15	-10	-4	-9	-13	174	-3	171	103	1	104	98	0	98	47	1	48	31	-5	26	24	7	198	25	8	33	18	5	23	19	8	27	23	9	32	24	7	31	19	4	23	-8	-14	-22	16	-13	3	7	-15	-8	14	-15	-1	15	-13	2	-9	-12	-21	2	-12	-10	-13	-9	-22	-13	-6	-19	-13	-3	-16	11	-6	5	13	0	13	23	-9	14	14	-10	4	23	-3	20	51	0	51	70	-4	66	-273	-11	-284	249	4	253	-259	-6	-265	27	-2	25	40	-3	37	15	-1	14	-85	2	-83	-131	-10	-141	-149	-6	-155	-237	-11	-248	-12	-5	-17	-11	-6	-17	-11	-7	-18	-10	-11	-21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	-6	3	8	-6	2	52	-8	44	-47	-8	30	49	-6	43	14	-5	145	3	-12	-9	4	-12	-8	4	-10	-6	7	-7	0	-40	-6	90	-26	-7	-33	0	-11	-11	5	-9	-4	7	-5	2	-3	-3	-6	5	-4	1	9	-4	5	40	-5	35	9	-11	-2	-3	-11	-14	-12	-6	-18	-3	-8	-11	-5	-11	-16	-22	-13	-35	1	-4	-3	19	-6	13	1	-4	-3	27	-4	23	28	-6	22	5	-7	-2	50	-6	44	0	-10	-10	51	-8	43	37	-12	25	61	-9	52	-16	-10	-26	3	-5	-2	-11	-3	-14	18	-6	12	-26	-4	-30	0	0	0	0	0	0	0	0	0	0	0	0	68	2	518	87	-8	79	70	-6	64	63	-7	56	40	-9	31	88	-10	535	78	-6	72	89	-7	82	73	-4	69	85	-6	79	83	1	84	0	0	0	0	0	0	0	0	0	0	1023	1023	0	1024	1024	0	1017	1017	0	1017	1017	0	1017	1017	0	1018	1018	0	1018	1018	0	1018	1018	0	1018	1018	0	1017	1017	0	1015	1015	0	1015	1015
23.04.2018 19:00	-13	-11	122	-14	-9	-23	-15	-13	50	-14	-10	18	-14	-9	-23	-13	-15	-28	-12	-11	-23	-13	-12	-25	-11	-10	-21	-13	-10	-23	-8	-11	-19	-6	-13	-19	72	-8	274	-122	-6	-128	-164	-1	-165	147	-3	144	-4	-8	39	-10	-12	-22	12	-12	0	12	-13	-1	14	-13	1	12	-11	119	36	0	36	21	-16	5	17	-16	1	13	-11	2	13	-13	214	28	-23	5	10	-13	-3	-5	-9	-14	144	-1	143	78	0	78	70	1	71	31	0	31	26	-5	21	29	7	203	33	9	42	31	6	37	27	9	36	28	10	38	29	7	36	32	3	35	-8	-15	-23	22	-13	9	15	-15	0	18	-14	4	15	-12	3	-10	-12	-22	2	-13	-11	-14	-8	-22	-13	-5	-18	-13	-2	-15	10	-5	5	93	-1	92	27	-9	18	17	-9	8	26	-3	23	56	-2	54	162	-3	159	-301	-10	-311	285	2	287	-280	-6	-286	27	-3	24	41	-1	40	77	-3	74	60	3	63	-112	-9	-121	-116	-5	-121	-212	-11	-223	-14	-5	-19	-13	-6	-19	-13	-7	-20	-12	-11	-23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	-7	4	11	-6	5	56	-6	50	-48	-8	29	46	-7	39	10	-5	141	10	-10	0	10	-10	0	10	-4	6	15	-4	11	-41	-7	88	-31	-7	-38	3	-10	-7	11	-7	4	13	-6	7	3	-4	-1	15	-3	12	21	-3	18	47	-3	44	29	-10	19	16	-11	5	-16	-8	-24	-5	-7	-12	-8	-10	-18	2	-14	-12	11	-5	6	33	-6	27	9	-4	5	24	-4	20	24	-6	18	16	-6	10	50	-5	45	-3	-8	-11	58	-5	53	51	-9	42	69	-9	60	-14	-11	-25	12	-6	6	2	-3	-1	28	-5	23	-22	-4	-26	0	0	0	0	0	0	0	0	0	0	0	0	40	2	490	80	-8	72	50	-6	44	34	-7	27	29	-8	21	95	-10	542	103	-8	95	100	-7	93	49	-2	47	67	-6	61	61	0	61	0	0	0	0	0	0	0	0	0	0	1024	1024	0	1024	1024	0	1017	1017	0	1017	1017	0	1017	1017	0	1019	1019	0	1019	1019	0	1019	1019	0	1019	1019	0	1017	1017	0	1015	1015	0	1015	1015
